1274|0|START1234|0|START3337|1|0.0|99439.36|27.77
126310|1|0.09247959|99438.98|30.08
126816|1|0.1479673|99438.31|30.08
127329|1|0.09247959|99438.98|30.08
127839|1|0.07662594|99439.15|30.09
128343|1|0.1479673|99438.31|30.08
128844|1|0.1479673|99438.31|30.08
129355|1|0.09247959|99438.98|30.08
129863|1|0.2034551|99437.66|30.08
130374|1|0.3593493|99435.83|30.09
130880|1|0.3012192|99436.5|30.09
131393|1|0.3012192|99436.5|30.09
131900|1|0.3012192|99436.5|30.09
132413|1|0.4042679|99435.3|30.09
132922|1|0.3355688|99436.11|30.1
133435|1|0.3910565|99435.45|30.1
133948|1|0.3487802|99435.95|30.09
134449|1|0.3910565|99435.45|30.1
134963|1|0.2615851|99436.97|30.1
135466|1|0.3197151|99436.3|30.1
135976|1|0.3752029|99435.64|30.1
136485|1|0.251016|99437.09|30.11
136998|1|0.4306907|99434.97|30.1
137511|1|0.4095525|99435.25|30.11
138112|1|0.2721542|99436.87|30.12
138624|1|0.3408533|99436.05|30.12
139128|1|0.3408533|99436.05|30.12
139630|1|0.4412598|99434.88|30.12
140133|1|0.2721542|99436.87|30.12
140648|1|0.2140242|99437.53|30.12
141151|1|0.192886|99437.8|30.13
141656|1|0.1770324|99437.97|30.14
142164|1|0.1109755|99438.74|30.14
142667|1|0.1770324|99437.97|30.14
143180|1|0.07926822|99439.13|30.13
143692|1|0.134756|99438.47|30.13
144200|1|0.1770324|99437.97|30.14
144706|1|0.3461379|99435.97|30.14
145209|1|0.1532519|99438.25|30.15
145723|1|0.1955283|99437.74|30.15
146230|1|0.1400405|99438.41|30.15
146732|1|0.07398367|99439.19|30.16
147225|1|0.1717478|99438.02|30.16
147748|1|0.1849592|99437.87|30.16
148259|1|0.2430892|99437.2|30.16
148764|1|0.2985769|99436.55|30.16
149272|1|0.4095525|99435.22|30.16
149777|1|0.2298778|99437.36|30.16
150285|1|0.2298778|99437.36|30.16
150789|1|0.4544711|99434.7|30.16
151295|1|0.3884143|99435.49|30.17
151809|1|0.3752029|99435.65|30.17
152316|1|0.4306907|99434.98|30.17
152819|1|0.4201216|99435.11|30.18
153321|1|0.251016|99437.09|30.18
153823|1|0.251016|99437.09|30.18
154331|1|0.251016|99437.09|30.18
154837|1|0.3752029|99435.65|30.17
155344|1|0.251016|99437.09|30.18
155850|1|0.1955283|99437.77|30.18
156356|1|0.1400405|99438.42|30.18
156858|1|0.1955283|99437.77|30.18
157370|1|0.251016|99437.09|30.18
157874|1|0.1955283|99437.77|30.18
158380|1|0.1241869|99438.59|30.18
158889|1|0.3065038|99436.44|30.18
159403|1|0.1823169|99437.93|30.18
159910|1|0.2378047|99437.27|30.18
160419|1|0.2245933|99437.42|30.19
160924|1|0.2245933|99437.42|30.19
161431|1|0.2695119|99436.88|30.19
161936|1|0.1004064|99438.87|30.19
162442|1|-0.02642274|99440.34|30.2
162953|1|0.1585364|99438.2|30.19
163463|1|0.02378047|99439.8|30.2
163968|1|0.2140242|99437.55|30.19
164475|1|0.1664633|99438.09|30.19
164984|1|0.1664633|99438.09|30.19
165497|1|0.1823169|99437.93|30.18
166001|1|0.2140242|99437.55|30.19
166509|1|0.1453251|99438.36|30.2
167108|1|0.02378047|99439.8|30.2
167617|1|0.1453251|99438.36|30.2
168128|1|0.03170729|99439.69|30.2
168639|1|0.1004064|99438.87|30.19
169151|1|0.1453251|99438.36|30.2
169661|1|0.2563006|99437.03|30.2
170175|1|0.1902437|99437.81|30.2
170686|1|0.1902437|99437.81|30.2
171189|1|0.1902437|99437.81|30.2
171704|1|0.07662594|99439.15|30.2
172208|1|0.02378047|99439.8|30.2
172719|1|0.1215446|99438.64|30.21
173221|1|0.2193087|99437.48|30.21
173727|1|0.2193087|99437.48|30.21
174239|1|0.2087396|99437.6|30.22
174752|1|0.09512186|99438.93|30.22
